st2,stplc2,popden90,pov12590,Time1,Time2,Time3,Time4,cpden90,cpv12590,State,Poverty
36,3653979,1.446238637,22.09490395,5.874887466,6.107795238,6.36013031,6.166965961,0.556490637,7.939698446,0,0
36,3654012,0.343534231,17.97814178,4.649888039,5.449333668,5.306292534,5.338242531,-0.546213769,3.822936285,0,0
36,3654089,0.030617774,14.87286663,4.61964941,4.509179592,4.710074425,4.225160122,-0.859130226,0.717661131,0,0
36,3654430,0.32107842,9.774435997,6.710123539,7.402661324,8.924450874,8.318586349,-0.56866958,-4.380769503,0,0
36,3654474,0.17848134,4.487636566,4.866473198,5.117089748,5.170624733,5.779156208,-0.71126666,-9.667568934,0,0
36,3654485,1.030328393,18.59043503,5.590780258,5.207201958,5.989847183,6.399859428,0.140580393,4.435229528,0,0
36,3654562,0.177110657,2.256466627,6.523097992,6.743653774,6.651890755,6.405882359,-0.712637343,-11.89873887,0,0
36,3654705,0.176008314,3.777208805,4.656062603,4.857208252,5.697375298,5.661597252,-0.713739686,-10.37799669,0,0
36,3654716,1.103686333,22.02748871,5.532381058,5.983973026,6.165606976,6.473570347,0.213938333,7.872283208,0,0
36,3654837,0.19018738,16.30929756,5.689853668,5.9064188,6.120420456,6.269849777,-0.69956062,2.154092062,0,0
36,3654881,1.231597543,28.41409683,6.02839756,6.452199936,6.011387348,5.952311993,0.341849543,14.25889133,0,0
36,3655211,0.744858861,6.404689789,5.340918064,5.530310631,5.688885689,5.776521206,-0.144889139,-7.750515711,0,0
36,3655277,0.24676393,5.835165501,5.220605373,5.561680794,5.790070057,5.814463615,-0.64298407,-8.320039999,0,0
36,3655365,0.72572571,10.13215828,4.202193737,5.577202797,5.091799736,5.290781021,-0.16402229,-4.023047221,0,0
36,3655530,2.708648205,10.31358528,5.548280716,5.467603683,5.79412365,5.893563747,1.818900205,-3.841620219,0,0
36,3655541,1.126604795,8.237342834,4.304401398,5.121125221,5.022384167,5.505354404,0.236856795,-5.917862666,0,0
36,3655574,0.967197418,23.28208542,5.697509766,5.884195328,5.989920616,6.441485882,0.077449418,9.126879919,0,0
36,3655882,0.687084317,18.3720932,6.278093338,6.238020897,6.405835152,6.651477337,-0.202663683,4.216887701,0,0
36,3655948,0.377415866,10.56625843,5.711455822,6.779262543,6.057016373,6.423256874,-0.512332134,-3.58894707,0,0
36,3656088,0.59523809,11.93181801,4.999219894,5.656438828,5.057319641,5.747280121,-0.29450991,-2.223387492,0,0
36,3656187,1.03813684,11.01742554,5.512407303,5.555768967,6.082250595,6.162124634,0.14838884,-3.137779963,0,0
36,3656814,0.374502003,5.561554909,5.296551704,5.439584732,5.185464859,5.328498363,-0.515245997,-8.593650591,0,0
36,3656979,1.743818641,14.37432194,6.043983459,6.145297527,6.14712429,6.506141186,0.854070641,0.219116438,0,0
36,3657001,3.036458254,5.920949936,5.451309204,5.800789356,5.981749535,6.350188255,2.146710254,-8.234255564,0,0
36,3657023,1.567232966,2.33327198,5.729957581,5.825218201,5.923346519,5.931574345,0.677484966,-11.82193352,0,0
36,3657177,0.970055461,25.00487328,6.038327694,6.129261971,6.390858173,6.623905659,0.080307461,10.84966778,0,0
36,3657243,0.72008878,16.26305771,6.20815897,6.819128513,6.509272575,6.737957954,-0.16965922,2.107852209,0,0
36,3657661,0.846662045,20.45174599,5.7091465,6.544153214,6.463006973,6.550346851,-0.043085955,6.296540487,0,0
36,3658156,0.028574284,7.87746191,4.475124836,4.929841995,3.793302059,3.793302059,-0.861173716,-6.27774359,0,0
36,3658552,0.096542977,12.125,3.148731947,3.344261646,3.539791584,3.539791584,-0.793205023,-2.0302055,0,0
36,3658574,1.625497103,23.82992744,5.140630722,5.722038269,5.347817421,5.9374156,0.735749103,9.674721944,0,0
36,3658728,1.413076043,3.939301014,5.314936638,5.055526257,5.055526257,5.655941963,0.523328043,-10.21590449,0,0
36,3659212,0.520689666,16.02658844,5.991968632,4.212625027,4.900188446,5.991968632,-0.369058334,1.87138294,0,0
36,3659223,4.04846096,11.89134026,5.824781418,5.468537807,5.422175407,5.811004162,3.15871296,-2.263865244,0,0
36,3659245,1.09241128,7.001693726,3.975959778,3.975959778,3.975959778,5.06198597,0.20266328,-7.153511774,0,0
36,3659388,1.37878561,20.60256958,6.452874184,6.285972595,6.291983604,6.387309551,0.48903761,6.44736408,0,0
36,3659531,2.201126337,2.412280798,5.316613197,5.343116283,5.419614792,5.668401241,1.311378337,-11.7429247,0,0
36,3659564,0.908373952,40.69844437,5.664848328,5.879089355,5.746732712,5.682332993,0.018625952,26.54323887,0,0
36,3659641,2.164328098,19.88183403,6.540465355,6.49582386,6.516992569,6.771010399,1.274580098,5.72662853,0,0
36,3659652,0.538555503,4.843798161,5.958694458,6.161322594,6.122924805,6.098593712,-0.351192497,-9.311407339,0,0
36,3659960,0.296500713,19.86273766,5.379817963,5.658527374,4.293747425,6.418284893,-0.593247287,5.707532156,0,0
36,3660147,0.084567025,4.488171577,4.81570673,5.360448837,5.43933773,5.857830524,-0.805180975,-9.667033923,0,0
36,3660422,0.082498848,10.32547665,5.977428436,6.068454742,5.37797451,5.520485401,-0.807249152,-3.829728854,0,0
36,3660510,0.593378246,12.46081829,4.996787071,5.250982285,5.373334885,5.366374016,-0.296369754,-1.694387209,0,0
36,3660895,0.638888896,7.8125,4.041245461,4.041245461,4.041245461,4.041245461,-0.250859104,-6.3427055,0,0
36,3661148,1.143035173,17.46263123,5.719806671,5.79460144,6.12953186,6.130842686,0.253287173,3.307425726,0,0
36,3661984,0.13165389,11.67285538,6.202900887,5.962164879,5.96310091,6.241744995,-0.75809411,-2.482350123,0,0
36,3663000,2.499228477,28.62169075,6.877784252,6.968357563,7.072633743,7.19759798,1.609480477,14.46648525,0,0
36,3663264,2.910428524,4.537671089,4.759275436,5.292949677,5.458992004,5.579172134,2.020680524,-9.617534411,0,0
36,3663418,0.228502244,17.62698364,5.285287857,5.589056015,5.791236401,5.740730286,-0.661245756,3.471778143,0,0
36,3663737,0.120428279,11.87671471,3.690739393,4.684837818,4.68211174,5.259194374,-0.769319721,-2.278490794,0,0
36,3663935,0.304670662,5.431434155,5.609537125,5.782453537,5.989025116,6.142970562,-0.585077338,-8.723771345,0,0
36,3664325,0.863929689,3.649251699,5.571912766,5.756337643,5.786578178,5.642566681,-0.025818311,-10.5059538,0,0
36,3664485,0.479442835,8.446738243,5.107070446,6.032847881,5.908463478,6.499045372,-0.410305165,-5.708467257,0,0
36,3664639,0.881216824,23.44582558,5.555947304,5.799084663,5.607848167,5.008872032,-0.008531176,9.290620077,0,0
36,3664749,0.423749596,25.40701294,6.010894299,6.277914524,6.164988995,6.592255592,-0.465998404,11.25180744,0,0
36,3664771,0.126251981,12.41900635,4.665918827,4.665918827,4.665918827,5.758237362,-0.763496019,-1.736199152,0,0
36,3665035,0.225694761,1.695633769,4.409578323,4.81098175,4.753102303,4.81098175,-0.664053239,-12.45957173,0,0
36,3665233,0.74608022,20.7051754,5.871319771,6.017715931,5.353387833,5.596788883,-0.14366778,6.5499699,0,0
36,3665255,0.339576781,12.3354187,5.865283489,6.028765202,6.206172943,6.408667088,-0.550171219,-1.819786799,0,0
36,3665288,0.797190011,17.29438972,5.725566387,6.04246521,5.872462749,6.879481316,-0.092557989,3.139184225,0,0
36,3665299,0.110469706,11.95416069,5.170841217,5.01300621,5.008577347,5.611498356,-0.779278294,-2.20104481,0,0
36,3665431,0.988133311,2.243816137,5.092014313,4.650683403,5.270089149,5.215222836,0.098385311,-11.91138936,0,0
36,3665508,2.332645416,19.9758625,6.551529408,6.585809708,6.658363819,6.86487627,1.442897416,5.820657003,0,0
36,3665541,0.0733933,6.755835533,5.346578598,5.24977684,5.282945633,5.522202015,-0.8163547,-7.399369967,0,0
36,3665893,1.672500014,8.879781723,6.114957809,6.353844643,6.521814346,6.813945293,0.782752014,-5.275423777,0,0
36,3666322,0.651578128,17.40196037,3.85512948,4.192564011,4.392212868,4.392212868,-0.238169872,3.246754873,0,0
36,3666597,0.009696224,26.02417755,4.063601494,5.593029976,5.148939133,6.135524273,-0.880051776,11.86897205,0,0
36,3666674,0.069026195,6.606380463,4.494578362,4.598821163,4.646018505,5.509055138,-0.820721805,-7.548825037,0,0
36,3666839,0.072015017,5.673758984,5.374760151,5.562569618,5.719914436,6.873073101,-0.817732983,-8.481446516,0,0
36,3666883,0.388677329,20.45454597,5.50043869,5.566115379,5.625006676,5.279707909,-0.501070671,6.299340475,0,0
36,3666993,0.559812367,4.486505508,3.758868217,4.212002754,5.640760899,5.184671402,-0.329935633,-9.668699992,0,0
36,3667334,0.771493971,15.7262392,5.952139378,6.093641281,6.401374817,6.785987377,-0.118254029,1.571033704,0,0
36,3667411,0.99727428,15.02057648,3.984930038,4.86735487,5.667351723,6.249125957,0.10752628,0.865370977,0,0
36,3667510,0.783884883,6.681351185,4.998443604,5.779043198,5.765237808,5.720152378,-0.105863117,-7.473854315,0,0
36,3668209,0.794989586,20.98830986,5.144370556,5.690309525,5.676320553,5.977146626,-0.094758414,6.83310436,0,0
36,3668286,1.577501178,14.97764492,5.98545742,6.036671638,6.413396358,6.520495892,0.687753178,0.82243942,0,0
36,3668462,0.242964417,9.479409218,6.273100853,6.411885262,6.73483181,7.015565395,-0.646783583,-4.675796282,0,0
36,3668473,0.125284255,10.27243042,5.719402313,5.900632858,5.96817112,6.25216341,-0.764463745,-3.88277508,0,0
36,3669078,1.00516057,12.9207077,5.325165749,5.747207642,5.785606861,5.872362137,0.11541257,-1.234497797,0,0
36,3669441,2.088473558,13.09271049,4.891934395,5.601501465,5.347623825,5.379280567,1.198725558,-1.062495005,0,0
36,3669463,0.142299503,8.521047592,5.54100275,5.56776619,5.958629131,6.384548187,-0.747448497,-5.634157908,0,0
36,3670420,4.006984234,13.17915344,6.829620361,6.753630638,7.006459236,7.055182457,3.117236234,-0.976052058,0,0
36,3671333,0.067526184,8.928571701,3.97373867,4.366861343,4.56910038,4.810233593,-0.822221816,-5.226633799,0,0
36,3671674,0.179119378,4.461024284,4.311010361,4.257642746,4.111448288,4.257642746,-0.710628622,-9.694181216,0,0
36,3671894,2.043060541,6.681290627,5.445184708,5.842178822,6.057344437,5.735240936,1.153312541,-7.473914873,0,0
36,3673000,2.520186424,28.53060341,6.728378296,6.763270855,6.859900475,6.903086662,1.630438424,14.37539791,0,0
36,3673176,1.39196372,6.258734226,5.359713078,5.687999249,5.601442814,5.603981495,0.50221572,-7.896471274,0,0
36,3674166,1.759006739,9.153132439,5.204379082,5.744039059,5.779287338,6.263019562,0.869258739,-5.002073061,0,0
36,3675000,1.692576051,7.374159813,5.253213882,5.550430775,5.799271584,5.90539217,0.802828051,-6.781045687,0,0
36,3675484,2.0118258,22.65394592,6.209228992,6.385087013,6.401549339,6.550958157,1.1220778,8.498740423,0,0
36,3675506,0.51535511,9.458618164,5.278038979,5.733533859,6.381617069,6.11134243,-0.37439289,-4.696587336,0,0
36,3675583,3.99113369,10.79022503,4.870984077,4.857116699,5.112172127,5.368670464,3.10138569,-3.364980471,0,0
36,3675671,0.886358678,19.84027863,5.555373192,6.253486633,6.085652828,6.628609657,-0.003389322,5.685073125,0,0
36,3675781,0.024760526,3.117666721,4.806017876,5.117815018,5.832113266,4.462336063,-0.864987474,-11.03753878,0,0
36,3675935,0.177704066,7.603292465,6.174283981,6.279842377,6.054608345,5.979170322,-0.712043934,-6.551913035,0,0
36,3676540,1.620938063,26.8452301,6.254878998,6.451296806,6.514091015,6.680335045,0.731190063,12.6900246,0,0
36,3677112,0.562969506,15.73398209,6.059231281,4.82375145,6.213047981,6.664304733,-0.326778494,1.578776586,0,0
36,3677849,1.13762188,17.82878876,5.10248661,5.578082561,5.795671463,5.796699524,0.24787388,3.673583257,0,0
36,3677992,0.142921016,8.07880497,5.233218193,5.449462891,5.104134083,5.882091045,-0.746826984,-6.07640053,0,0
36,3678168,1.558375597,6.857772827,6.042770386,6.066338539,5.998137474,6.480975628,0.668627597,-7.297432673,0,0
36,3678333,0.358479977,13.09319592,5.664880753,6.016365528,5.61178112,5.218357086,-0.531268023,-1.062009585,0,0
36,3678366,0.103192061,6.839676857,4.09695673,4.350114822,4.682499886,4.808292389,-0.786555939,-7.315528643,0,0
36,3678465,0.736968577,4.612245083,5.270697117,5.404325485,5.841368675,5.66044569,-0.152779423,-9.542960417,0,0
36,3678531,0.51213336,7.259465218,4.659333706,5.30422163,5.353293419,5.434168339,-0.37761464,-6.895740282,0,0
36,3678553,1.004910588,13.84741211,5.641536713,5.708073139,6.365736961,6.185364723,0.115162588,-0.307793391,0,0
36,3678608,1.306097984,21.40787125,5.841180801,6.022120476,6.242647171,6.264997005,0.416349984,7.252665746,0,0
36,3678696,0.55718255,14.58333302,6.518961906,5.872769356,6.420199394,7.345798969,-0.33256545,0.428127515,0,0
36,3678806,0.816615462,20.9843998,5.831560612,6.079075813,6.334009171,6.355806351,-0.073132538,6.829194296,0,0
36,3678850,0.738139689,12.89994907,6.055656433,5.110846043,6.04319191,6.859063625,-0.151608311,-1.255256426,0,0
36,3678927,0.001400847,13.21909428,5.808618546,6.671218395,5.808618546,6.409234047,-0.888347153,-0.936111224,0,0
36,3678971,0.358745813,3.665819645,5.250336647,5.172999859,5.426661491,5.757135391,-0.531002187,-10.48938586,0,0
36,3679015,0.789869428,9.100310326,5.436358452,5.090677261,5.20083189,4.946842194,-0.099878572,-5.054895174,0,0
36,3679092,0.885752916,19.89090157,5.615703583,5.744991779,5.912845612,6.563340664,-0.003995084,5.735696066,0,0
36,3679939,0.349751711,12.23692131,5.684867382,6.155963421,6.461461067,6.568233967,-0.539996289,-1.91828419,0,0
36,3680181,0.208521366,7.388535023,6.506819248,6.527070999,6.823220253,6.055687428,-0.681226634,-6.766670477,0,0
36,3680918,0.864438653,5.341843605,5.341216087,5.727952957,5.754244804,5.775472641,-0.025309347,-8.813361895,0,0
36,3681677,1.917654037,9.731996536,5.938908577,6.060621738,6.162264824,6.152736187,1.027906037,-4.423208964,0,0
36,3681710,1.510622978,14.66030979,5.451079369,4.904701233,4.794223309,5.687825203,0.620874978,0.505104292,0,0
36,3681754,0.269609153,9.657893181,2.837711334,3.951099396,4.952857971,4.054181576,-0.620138847,-4.497312319,0,0
36,3682480,0.014338201,19.72586441,5.579748154,5.235278606,4.980989933,5.690897942,-0.875409799,5.57065891,0,0
36,3682755,0.088662058,4.530079842,5.385187149,6.18805027,5.905526161,5.892394543,-0.801085942,-9.625125658,0,0
36,3682953,0.195018679,22.89780045,7.465446949,6.214114189,5.86853981,6.214114189,-0.694729321,8.742594946,0,0
36,3683052,0.035621341,10.72298908,4.470133781,4.702781677,4.860935211,5.327792168,-0.854126659,-3.432216418,0,0
36,3684000,4.016357422,14.23800373,5.972899437,5.98673439,6.069802284,6.174562454,3.126609422,0.082798231,0,0
36,3684077,0.351732552,4.575780869,5.614437103,5.747995377,5.606779099,5.643524647,-0.538015448,-9.579424631,0,0
36,3684099,1.736995935,16.31614685,6.325890064,5.587275505,5.534516335,5.486049652,0.847247935,2.160941351,0,0
42,4200156,1.406889319,4.924310684,5.601782322,5.771077156,5.82871151,5.812347412,0.517141319,-9.230894816,-4.773677124,-4.773677124
42,4200308,0.056378603,15.39701176,4.374869347,3.836938858,3.924162865,3.389019728,-0.833369397,1.241806257,-1.034883332,-1.034883332
42,4200364,0.313082784,6.824385643,4.950793743,5.294305801,4.405573845,4.405573845,-0.576665216,-7.330819857,4.227428813,4.227428813
42,4200540,1.188998103,5.85314846,4.814297676,4.612401485,4.924054623,3.929133415,0.299250103,-8.30205704,-2.484391425,-2.484391425
42,4200628,0.571687818,22.92063522,5.187099934,4.701272964,5.53169775,4.842502117,-0.318060182,8.765429723,-2.787934177,-2.787934177
42,4200660,0.772379935,6.515580654,4.568731308,4.911637783,5.256367683,5.314646721,-0.117368065,-7.639624846,0.896647987,0.896647987
42,4200676,2.944336653,4.537445068,4.772057533,5.093895912,5.380012512,5.178220272,2.054588653,-9.617760432,-19.76054145,-19.76054145
42,4200820,1.262055278,33.31581497,5.839882374,5.662668228,5.483638763,6.010775089,0.372307278,19.16060947,7.133634354,7.133634354
42,4200852,0.092495523,19.93335342,5.063953876,5.408555508,4.838331699,5.476722717,-0.797252477,5.778147924,-4.606642743,-4.606642743
42,4200892,0.098871648,12.05628777,4.746678352,4.723714828,4.923312187,4.479547977,-0.790876352,-2.098917734,1.6599844,1.6599844
42,4202000,2.290740252,16.90846062,6.423315048,6.499359131,6.631370544,6.647134781,1.400992252,2.753255117,3.857289086,3.857289086
42,4202264,3.009562731,5.831903934,4.934301376,5.278032303,5.352499008,5.675572872,2.119814731,-8.323301566,-17.64385727,-17.64385727
42,4202288,2.113016367,29.2673893,4.661829948,4.713512421,5.351395607,5.2910676,1.223268367,15.1121838,18.4862564,18.4862564
42,4202328,0.139061123,5.156202793,5.055856705,4.572154999,5.40293026,5.297048569,-0.750686877,-8.999002707,6.755433237,6.755433237
42,4202600,1.081067443,7.932416916,4.587358475,4.839893818,5.274796963,6.31119442,0.191319443,-6.222788584,-1.190540445,-1.190540445
42,4203088,3.208923817,22.9183712,5.670788288,5.679405212,5.804597855,5.610378742,2.319175817,8.763165701,20.32332197,20.32332197
42,4203264,0.912077546,21.01616669,4.891891479,4.911236286,5.078419685,5.378475189,0.022329546,6.860961187,0.153202149,0.153202149
42,4203272,1.378718019,12.44648361,4.154900074,4.493660927,5.148467541,6.701345921,0.488970019,-1.708721888,-0.835513773,-0.835513773
42,4203336,1.013849616,4.144035339,5.272321701,5.274641037,5.424403191,5.247472286,0.124101616,-10.01117016,-1.242402395,-1.242402395
42,4203392,0.75836432,19.98197174,4.86044693,4.459077835,4.801559448,3.439616919,-0.13138368,5.826766241,-0.765541992,-0.765541992
42,4203400,0.041941572,16.21336746,5.514760494,5.114756107,5.316984653,5.336697578,-0.847806428,2.058161962,-1.744922941,-1.744922941
42,4203640,1.113802433,11.87435246,3.590055466,4.612371445,4.130076885,3.590055466,0.224054433,-2.280853045,-0.511035236,-0.511035236
42,4203736,0.855937898,12.65048313,2.983212948,4.191291809,4.731864929,4.047489166,-0.033810102,-1.504722369,0.050874817,0.050874817
42,4203928,1.464755774,5.9716506,4.154662132,4.385719776,4.880876541,4.497325897,0.575007774,-8.1835549,-4.705607682,-4.705607682
42,4204688,2.079404354,9.686079979,5.025266647,4.748084545,4.88244915,5.495007038,1.189656354,-4.469125521,-5.316723573,-5.316723573
42,4204944,1.091510057,21.86994553,5.254447937,5.012217999,4.710338593,4.566511154,0.201762057,7.714740026,1.55654182,1.55654182
42,4204976,0.058911633,4.694323063,3.443292856,4.570635319,4.574059486,4.460220814,-0.830836367,-9.460882437,7.860445195,7.860445195
42,4205256,1.347604871,17.54589081,5.471951485,5.55207634,5.82062149,5.533927441,0.457856871,3.390685308,1.552448565,1.552448565
42,4205384,1.653556466,20.02069283,5.722680092,5.722680092,5.176634312,5.722680092,0.763808466,5.865487325,4.480108877,4.480108877
42,4205616,1.09828651,7.762102127,5.904359341,6.01715374,6.086459637,6.251195431,0.20853851,-6.393103373,-1.333208249,-1.333208249
42,4205816,0.127058685,4.836443901,4.879310608,5.171284676,4.893620968,5.237545013,-0.762689315,-9.318761599,7.107319902,7.107319902
42,4205888,1.368578553,16.93346977,4.902022362,4.897309303,5.228557587,5.403569698,0.478830553,2.778264272,1.330317818,1.330317818
42,4206040,0.047502559,11.06654072,3.834922791,4.576094627,5.030111313,5.42692709,-0.842245441,-3.088664782,2.601413832,2.601413832
42,4206088,1.431824565,16.6811924,5.862658501,5.907865524,6.043553352,6.200871468,0.542076565,2.525986898,1.369278301,1.369278301
42,4206240,0.049785521,9.536308289,5.949738503,5.200951099,5.143512249,4.856326103,-0.839962479,-4.618897211,3.879700353,3.879700353
42,4206544,0.158967555,1.593323231,3.646527529,3.646527529,3.646527529,4.3265481,-0.730780445,-12.56188227,9.17997792,9.17997792
42,4206872,0.113356419,13.03130531,4.641689301,3.848758936,3.848758936,5.535921097,-0.776391581,-1.123900187,0.872586643,0.872586643
42,4206928,0.721334398,10.43689346,5.382705688,4.784519196,4.651786804,4.593853474,-0.168413602,-3.718312037,0.626214324,0.626214324
42,4207000,1.924260378,15.37036991,4.778820515,4.776736736,4.776736736,4.776736736,1.034512378,1.215164411,1.257102625,1.257102625
42,4207128,1.094308138,28.20181084,5.3875494,5.797496796,5.799041748,5.529638767,0.204560138,14.04660534,2.873375525,2.873375525
42,4207960,1.821220875,8.193668365,5.706767559,5.025918961,6.016700268,5.353825569,0.931472875,-5.961537135,-5.553010133,-5.553010133
42,4207976,2.853695393,15.68998146,5.034662247,5.326843262,5.268219948,6.025374889,1.963947393,1.534775961,3.014219246,3.014219246
42,4207992,3.189373255,34.61372375,5.617253304,5.807949066,5.873613358,5.740483761,2.299625255,20.45851825,47.04692525,47.04692525
42,4208040,1.078431368,27.12839699,5.339289665,5.4775424,5.796452522,5.940963268,0.188683368,12.97319149,2.447825462,2.447825462
42,4208048,0.035182443,10.80185509,4.819137573,4.025193214,5.210578918,5.052224636,-0.854565557,-3.353350413,2.865657765,2.865657765
42,4208568,2.50116539,10.10289955,6.01579237,6.184233189,6.032857418,6.22663641,1.61141739,-4.052305949,-6.529956275,-6.529956275
42,4208632,0.418851078,15.88156128,5.408121109,6.007649422,5.896272659,5.550671101,-0.470896922,1.726355779,-0.812935624,-0.812935624
42,4208680,0.149340943,9.832667351,4.089774132,3.502019882,4.289382935,4.663835526,-0.740407057,-4.322538149,3.200437752,3.200437752
42,4208760,2.317371845,14.66601658,6.020615101,6.120365143,6.324425697,6.472799301,1.427623845,0.510811079,0.729246076,0.729246076
42,4208768,1.376867771,8.305431366,6.046384811,6.063895702,6.257938385,6.455202579,0.487119771,-5.849774134,-2.849540637,-2.849540637
42,4208960,0.763932168,15.9908886,3.819102049,4.501214981,4.361038208,4.501214981,-0.125815832,1.835683096,-0.230957995,-0.230957995
42,4209080,1.946160793,2.640187025,5.429400444,5.72206068,5.865468025,5.852005482,1.056412793,-11.51501847,-12.16461283,-12.16461283
42,4209224,0.50035876,20.17135811,5.290246964,5.773343086,5.702909946,6.549184799,-0.38938924,6.016152609,-2.34262509,-2.34262509
42,4209432,1.220679045,38.99491119,5.4851408,5.798539162,6.03867054,6.801616192,0.330931045,24.83970569,8.220229756,8.220229756
42,4209816,0.109276354,4.740724564,5.352165222,5.063744545,5.350807667,5.400611877,-0.780471646,-9.414480936,7.34773543,7.34773543
42,4210400,0.084014148,6.750363827,4.482320786,4.835573673,5.189863205,5.593468666,-0.805733852,-7.404841673,5.966331608,5.966331608
42,4210464,2.249677896,27.78672218,5.743419647,5.957607269,5.923107147,6.232809544,1.359929896,13.63151668,18.53790707,18.53790707
42,4210472,0.315448493,11.09756851,4.788551807,4.834365368,4.787559509,4.948368073,-0.574299507,-3.057636988,1.755999416,1.755999416
42,4210480,0.070008956,17.30474663,5.383207798,5.180107117,5.283486843,5.505404472,-0.819739044,3.149541128,-2.581801833,-2.581801833
42,4210488,0.058871686,11.0947113,3.129477024,3.460586548,3.129477024,4.13790369,-0.830876314,-3.060494196,2.542892135,2.542892135
42,4210768,0.201175973,35.70240021,5.791751862,6.131700039,5.768638611,5.499992847,-0.688572027,21.54719471,-14.83679554,-14.83679554
42,4210824,0.528805017,7.937075615,5.715687752,6.018278122,6.066659927,5.912940502,-0.360942983,-6.218129885,2.244390346,2.244390346
42,4210880,0.049783073,17.3022728,5.225753784,4.276437759,3.912541389,4.694024086,-0.839964927,3.147067297,-2.643426151,-2.643426151
42,4211000,1.406429648,6.643401623,4.76292181,5.306980133,5.529829979,5.531071186,0.516681648,-7.511803877,-3.88121121,-3.88121121
42,4211152,1.526717544,15.42678165,5.48443985,5.55739212,5.659379005,5.37349081,0.636969544,1.271576154,0.809955283,0.809955283
42,4211272,1.311334133,15.20922089,5.830082893,6.128872871,6.091558456,5.897220135,0.421586133,1.054015386,0.444358271,0.444358271
42,4211424,0.177447483,14.44372177,4.962663651,4.299409866,4.550682068,2.823478699,-0.712300517,0.288516271,-0.205510289,-0.205510289
42,4211432,0.08455088,3.051571608,5.171345711,5.248753548,5.593665123,5.196212292,-0.80519712,-11.10363389,8.940614033,8.940614033
42,4211456,0.750291705,14.75409794,4.499403,4.298939228,5.186862946,4.699866295,-0.139456295,0.598892439,-0.083519321,-0.083519321
42,4211680,2.1677742,9.355121613,4.315820694,3.663185596,4.062418938,5.233046055,1.2780262,-4.800083887,-6.134632972,-6.134632972
42,4211720,2.02615571,9.959134102,5.694286346,5.134906292,5.268429756,6.131346703,1.13640771,-4.196071398,-4.768447889,-4.768447889
42,4211736,1.213410258,21.63289642,5.176467896,4.775912762,5.462737083,5.685031891,0.323662258,7.477690923,2.420246331,2.420246331
42,4211800,0.131138891,9.345356941,4.851026535,4.975255966,4.838788986,4.708648682,-0.758609109,-4.809848559,3.64879493,3.64879493
42,4212016,0.269277036,6.065420628,2.960535765,4.481564522,4.275834084,3.348586321,-0.620470964,-8.089784872,5.019476617,5.019476617
42,4212224,0.111979015,20.66072273,4.766683102,4.513803005,3.972374201,4.8773036,-0.777768985,6.505517233,-5.059789534,-5.059789534
42,4212536,0.932970941,16.66351128,6.552567482,6.560819149,6.772683144,6.956871986,0.043222941,2.508305776,0.108416353,0.108416353
42,4212704,2.515805244,30.63479233,5.665538311,5.373065948,5.536887169,5.148383141,1.626057244,16.47958683,26.79675155,26.79675155
42,4212968,1.493520975,5.081798077,5.934933186,6.107468128,6.324902534,6.299574852,0.603772975,-9.073407423,-5.478278194,-5.478278194
42,4213208,3.338331461,31.84141541,6.889964104,7.159045219,7.161804199,7.249538898,2.448583461,17.68620991,43.30616106,43.30616106
42,4213488,0.164916337,6.482541561,5.042024612,4.587640762,5.104226112,4.820494652,-0.724831663,-7.672663939,5.561389766,5.561389766
42,4213800,1.669769883,42.60313034,5.369010925,5.817901611,5.185723782,5.588857174,0.780021883,28.44792484,22.19000391,22.19000391
42,4213832,0.077548943,2.99003315,6.185493469,5.09099102,5.09099102,5.09099102,-0.812199057,-11.16517235,9.068342449,9.068342449
42,4213880,1.312635899,5.705871582,3.774398804,4.056326866,4.442248344,4.456004143,0.422887899,-8.449333918,-3.573121065,-3.573121065
42,4214064,1.409776807,22.7961216,6.175843239,6.45354414,6.614862442,6.902320385,0.520028807,8.640916097,4.493525288,4.493525288
42,4214536,0.14444153,18.70054054,4.088347435,4.74368,4.820159435,5.072402,-0.74530647,4.545335043,-3.387667615,-3.387667615
42,4214712,2.300062418,23.67561722,6.123429298,6.464457512,6.649870872,6.824687004,1.410314418,9.520411718,13.42677391,13.42677391
42,4214800,0.376644224,19.420784,5.543883324,4.796717644,5.543883324,4.453063488,-0.513103776,5.265578497,-2.70178821,-2.70178821
42,4214984,0.252213627,3.415350676,4.002950668,4.118823051,4.020122528,4.455523491,-0.637534373,-10.73985482,6.847026611,6.847026611
42,4215192,1.046805382,2.601330996,5.281954765,5.814761162,5.445129871,5.223064899,0.157057382,-11.5538745,-1.814621279,-1.814621279
42,4215216,0.131434619,6.979431629,5.397158623,5.785170555,6.009645462,5.904557705,-0.758313381,-7.175773871,5.441485342,5.441485342
42,4215232,4.097811699,10.65717411,4.412940979,5.110229969,4.965130806,4.888594151,3.208063699,-3.49803139,-11.22190752,-11.22190752
42,4215384,1.719588637,14.68223572,5.871855736,5.687461853,5.965434551,6.734039783,0.829840637,0.527030218,0.437351092,0.437351092
42,4215432,3.941176414,14.46613121,6.115304947,6.262296677,6.349853039,6.665053368,3.051428414,0.31092571,0.948767547,0.948767547
42,4215568,0.072279364,12.47253418,3.666867256,4.20758152,3.470483303,4.167417526,-0.817468636,-1.68267132,1.375531029,1.375531029
